without_pos	0.771973778156681	0.6362149175348205	0.6732370773733406
without_lemma	0.7707366948447086	0.6315150411724719	0.6710138233334509
without_stem	0.7720503870585075	0.6367173884192225	0.6765995526541184
without_isSuperlative	0.7741453239420548	0.6391449969506716	0.6788573308591744
without_isComparative	0.7750632243899543	0.6388854624875056	0.6788213328721907
without_lastFourNegative	0.775444428094389	0.6390772519708082	0.6786763618809046
without_positiveScore	0.7695657646919615	0.6373880703755243	0.6764655277172849
without_negativeScore	0.7738168487214289	0.6382584721279766	0.678209523768477
without_nominalSubject	0.7671172663161236	0.6358266609542599	0.6756877845983184
without_directObject	0.7721362229102167	0.6362623368021736	0.674822799515022
without_indirectObject	0.7728291082298716	0.6382267009591788	0.6779219355408731
without_copula	0.7728291082298716	0.6382267009591788	0.6779219355408731
without_conjunction	0.7723868686222041	0.6382267009591788	0.6777297751631735
without_coordinatingConjunction	0.7694097983069151	0.6374438949274127	0.677202048420984
without_synonym1	0.7717171240387137	0.6353998653625691	0.6748803554197575
without_synonym2	0.7740742085163576	0.6360226530798303	0.676086706108193
without_hypernymParent	0.7721455505674278	0.6356911709945331	0.6756468039312286
without_hypernymGrandparent	0.7784368615848235	0.6343897710081223	0.6746435314324347
without_antonym	0.7749910987147853	0.6381428329090727	0.6786496144300993
without_isStopWord	0.7713490966320009	0.6372724311566204	0.6766128814982625
without_isFrequentAte	0.7642606429786941	0.6380150607350532	0.6758481818586032
